1,0.8666,60
2,0.74345,196
3,0.6635666666666666,503
4,0.6032,1155
5,0.57544,2160
6,0.5541833333333334,2340
7,0.5334714285714286,3660
8,0.5222,5700
9,0.5180111111111111,8700
10,0.51723,12600
