0,1,-0.5634537773846199,0.6682075649361499,0.4858173431580069,93.30710216590744,14.088625239296968,-17.0,73.59040425229121,37.47092873366096,0.0
0,1,-0.5634537773846199,0.6682075649361499,0.4858173431580069,93.30710216590744,14.088625239296968,-17.0,83.45473717705039,25.77915805590213,-8.5
0,1,-0.5634537773846199,0.6682075649361499,0.4858173431580069,93.30710216590744,14.088625239296968,-17.0,93.30710216590744,14.088625239296968,-17.0
1,1,-0.8672697909423028,-0.39542564457103696,0.3024593680719355,141.06623707647026,149.80327337830963,-17.0,92.320560789424,127.57802044414082,0.0
1,1,-0.8672697909423028,-0.39542564457103696,0.3024593680719355,141.06623707647026,149.80327337830963,-17.0,141.06623707647026,149.80327337830963,-17.0
2,1,0.17914923999076507,-0.9752916613580227,0.12927383763252084,42.16563625606592,141.2706932860591,-17.0,65.7244409391876,13.016140453680316,0.0
2,1,0.17914923999076507,-0.9752916613580227,0.12927383763252084,42.16563625606592,141.2706932860591,-17.0,53.938528747800525,77.14082966517131,-8.5
2,1,0.17914923999076507,-0.9752916613580227,0.12927383763252084,42.16563625606592,141.2706932860591,-17.0,42.16563625606592,141.2706932860591,-17.0
3,1,-0.46665792667326395,0.8558699280994873,0.2229731949091396,82.47413955123808,8.858345647152412,-17.0,46.89504350732032,74.11187887608877,0.0
3,1,-0.46665792667326395,0.8558699280994873,0.2229731949091396,82.47413955123808,8.858345647152412,-17.0,64.67932890822229,41.48432412698331,-8.5
3,1,-0.46665792667326395,0.8558699280994873,0.2229731949091396,82.47413955123808,8.858345647152412,-17.0,82.47413955123808,8.858345647152412,-17.0
4,1,-0.5261269719712497,0.8026349085501719,0.2810117665526145,75.1471653740551,2.176470812926231,-17.0,43.31875356889194,50.73242014587122,0.0
4,1,-0.5261269719712497,0.8026349085501719,0.2810117665526145,75.1471653740551,2.176470812926231,-17.0,59.22725677007263,26.461133774098386,-8.5
4,1,-0.5261269719712497,0.8026349085501719,0.2810117665526145,75.1471653740551,2.176470812926231,-17.0,75.1471653740551,2.176470812926231,-17.0
5,1,-0.9692965627857456,0.18321763167618824,0.16399839271989158,132.83904051917278,51.36595459887586,-17.0,32.3621926787333,70.35821222438949,0.0
5,1,-0.9692965627857456,0.18321763167618824,0.16399839271989158,132.83904051917278,51.36595459887586,-17.0,82.59802584558476,60.86432109841024,-8.5
5,1,-0.9692965627857456,0.18321763167618824,0.16399839271989158,132.83904051917278,51.36595459887586,-17.0,132.83904051917278,51.36595459887586,-17.0
